Business Unit,Obj Acct,Sub,Co,Account Description,L D,P E,Account ID,Free Form Account No.,Taxable Account,Tax Rate/Area,Operating Statement,Op Stmt PL Reporting,Royalty,Fin. Chg/Train,Vending Contribution,Insurance,GST ITC %,GST Expense %,QC Train Res.,Client Statements,Bnkg/Com Exp. 6%,Cost Centre Reporting,Grp. Insur. Quebec,Vac. Pay  Quebec,Bill Prod. Cost Quebec,Cat 016,Cat 017,Cat 018,Cat 019,HFM Custom 2,IMS,GIFI Code,Contribution,Category Code 024,Category Code 025,Category Code 026,Category Code 027,Category Code 028,Category Code 029,Category Code 030,Category Code 031,Category Code 032,Category Code 033,Category Code 034,Category Code 035,Category Code 036,Category Code 037,Category Code 038,Category Code 039,Category Code 040,Category Code 041,Category Code 042,Category Code 043,Business Unit Description,Sector,Sub Segment,Province,District,WCB Rates,Promo Expense,Lasalle Workbench,New/Lost Business,BU CAT 09,BU CAT 10,BU CAT 11,BU CAT 12,BU CAT 13,BU CAT 14,BU CAT 15,BU CAT 16,BU CAT 17,BU CAT 18,BU CAT 19,BU Cat 20,BU CAT 21,BU CAT 22,BU CAT 23,BU CAT 24,BU CAT 25,BU CAT 26,BU CAT 27,BU CAT 28,BU CAT 29,BU CAT 30,BU CAT 31,BU CAT 32,BU CAT 33,BU CAT 34,BE - Digital Hospitality,BU CAT 36,BU CAT 37,BU CAT 38,BU CAT 39,BU CAT 40,BU CAT 41,BU CAT 42,BU CAT 43,BU CAT 44,BU CAT 45,BU CAT 46,BU CAT 47,BU CAT 48,BU CAT 49,BU CAT 50,Adj Entry,Adjustment Entry Description
"           1",114321," ",00001,Voucher Receivable,7," ",00010029," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114330," ",00001,Corporate One Card Rec - Emp,7," ",03160616," ",0," "," "," "," "," "," ",01," "," "," "," "," "," "," "," "," "," ",131," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114350," ",00001,Lottery Commission Receivable,7,I,01440396," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114360," ",00001,Atlantic Lottery Corp.,7,I,01969192," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114370," ",00001,PST Recovery Receivable,6,I,02008049," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114375," ",00001,Servicemen's Collections,7," ",01782590," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",131," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114410," ",00001,JPMC Fraud/Disputes/Other,7," ",07196341," ",0," "," "," "," "," "," ",01," "," "," "," "," "," "," "," "," "," ",131," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114500," ",00001,Purchase Fees Receivable,6,N,00010031," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114501," ",00001,Purch Fee - Paid on Acct,7,I,00010033," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114591," ",00001,Purch Fee - Other,7,I,00010035," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114600," ",00001,Advance Rec - Employees,6,N,00010037," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114601," ",00001,Prepaid Travel,7,L,00010039," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",133," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114602," ",00001,Expense Report Advances,7,I,00010040," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",133," ",112,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114603," ",00001,Wage Advances - Remote Div.,7," ",00010041," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",133," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114604," ",00001,Wage Advances,7," ",01507191," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",133," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114650," ",00001,Private Card Receivable,6," ",01951113," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",131," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114700," ",00001,Accrued Income,6,N,00010641," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114701," ",00001,Accr Income - Client Billing,7," ",00010642," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114702," ",00001,Accr Income - Meal Plans,7," ",00010643," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114703," ",00001,Accr Income - Change Orders,7," ",02707881," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114704," ",00001,Accr Income - Enterals,7," ",02874154," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114705," ",00001,Acc.CateringFcns.for Main Bill,7,I,03357390," "," "," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114706," ",00001,Accr. Income - Mgmt. Fees,7," ",04453687," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114707," ",00001,Accr Income - Vending,7," ",05294780," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114708," ",00001,Accr Income - Other Meal Cards,7," ",06084687," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114709," ",00001,Accrued Income - COVID-19,7," ",07015260," ",0," "," ",926," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",140,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114800," ",00001,Accrued Income Provision <1yr,7," ",06218041," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",141,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114900," ",00001,Accounts Receivable - Misc,5,N,00010042," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114901," ",00001,Unbilled Inventory,7,I,00010043," "," "," "," ",915," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114905," ",00001,Airline Vouchers Rec.,7,I,01821754," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114910," ",00001,Loan Receivable - CGC Ltd,7," ",07124009," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",131," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114911," ",00001,Returned Cheques,7,I,00010044," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114921," ",00001,Accrued Interest Receivable,7," ",00010045," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",132," ",136,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114925," ",00001,Benefits Receivable,7," ",07057708," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",134," ",128," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114931," ",00001,Accr Rec - ON Bible Col,7,I,00010047," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114941," ",00001,Proceeds Rec - FA,7,I,00010048," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114950," ",00001,Marketing Allow Receivable,7,I,01455260," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
"           1",114975," ",00001,Fixed Asset Receivable,7," ",01754364," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",131," ",128,100," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",Model Financial Business Unit," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",MD," ",0,Not Restricted
